Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.06.23.01,958,380,243,410,4021,0,0,6012,2276,6796,8651,2576
2018.06.23.02,927,372,243,367,3783,0,0,5692,2277,5632,8659,2496
2018.06.23.03,919,372,243,361,3335,0,0,4311,2276,5877,8696,2426
2018.06.23.04,918,373,243,363,3204,0,0,5101,2277,4358,8781,2348
2018.06.23.05,919,376,242,364,3196,0,0,5097,2278,4179,8810,2484
2018.06.23.06,921,382,244,361,3172,0,0,5080,2278,4516,8731,2570
2018.06.23.07,921,398,244,369,2832,1378,39,6181,2277,4428,8242,2487
2018.06.23.08,918,402,242,338,2288,4534,299,9021,2277,4779,5845,2468
2018.06.23.09,914,399,242,334,2244,6672,546,11351,2278,5174,4165,2462
2018.06.23.10,912,382,243,334,2223,8801,604,13499,2277,4010,4188,2376
2018.06.23.11,912,373,242,329,1893,9648,616,14013,2274,3920,4696,2440
2018.06.23.12,913,371,241,290,1635,9964,614,14028,2273,4394,4494,2369
2018.06.23.13,913,372,241,321,1468,10020,604,13939,2272,5272,4149,2392
2018.06.23.14,913,375,240,330,1523,9995,601,13977,2272,6181,4383,2461
2018.06.23.15,913,377,241,328,1977,9837,598,14271,2272,7324,4005,2594
2018.06.23.16,916,382,241,460,2547,9371,592,14509,2272,7795,4062,2779
2018.06.23.17,952,387,241,517,2935,8618,567,14217,2272,8244,4254,3342
2018.06.23.18,965,387,241,551,3030,7235,490,12899,2271,9514,4587,3886
2018.06.23.19,962,387,241,563,3136,4488,322,10099,2272,11132,5881,4199
2018.06.23.20,958,388,242,597,3289,1132,55,6661,2272,13524,6185,4525
2018.06.23.21,961,386,239,593,3228,99,0,5506,2273,13461,6933,4453
2018.06.23.22,962,384,240,573,3458,0,0,5617,2273,12368,7210,4033
2018.06.23.23,965,368,241,486,3548,0,0,5608,2273,10761,7294,3322
2018.06.23.24,967,349,239,411,3431,0,0,5397,2273,8787,7730,2728
