Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.03.22.01,979,312,239,520,3591,0,0,5641,1756,4693,5204,3338
2019.03.22.02,981,321,239,478,3475,0,0,5494,1792,4650,4624,3261
2019.03.22.03,981,319,239,482,3419,0,0,4459,1826,5563,4249,3168
2019.03.22.04,981,322,232,488,3272,0,0,5295,1860,4668,4048,3293
2019.03.22.05,980,325,229,529,2841,0,0,4904,1892,4766,4668,3423
2019.03.22.06,980,327,231,561,2405,0,0,4504,1898,4763,6286,3713
2019.03.22.07,980,329,237,615,2298,0,0,4459,1917,5958,7385,3972
2019.03.22.08,979,332,236,580,2075,1484,0,5686,1952,5968,7364,3924
2019.03.22.09,974,341,239,574,2074,5534,144,9880,1988,4804,4475,3471
2019.03.22.10,968,341,240,570,2206,8199,340,12864,2023,3818,2327,3250
2019.03.22.11,967,337,232,478,2039,9256,378,13687,2058,3190,1929,3084
2019.03.22.12,966,336,232,451,2150,9360,335,13830,2094,3016,1372,2971
2019.03.22.13,965,337,223,417,1976,9609,370,13897,2129,3030,946,2832
2019.03.22.14,965,336,239,427,2375,9355,381,14078,2159,2882,812,2789
2019.03.22.15,963,335,240,468,2546,9013,372,13937,2160,3112,723,2978
2019.03.22.16,962,341,241,468,2603,8485,376,13476,2158,3112,1240,3034
2019.03.22.17,962,351,240,505,2639,6904,370,11971,2162,3502,2369,3152
2019.03.22.18,963,352,237,589,2628,4121,222,9112,2160,4310,4836,3098
2019.03.22.19,964,356,232,596,2721,834,50,5753,2160,5199,7804,3625
2019.03.22.20,965,354,233,634,2532,5,0,4723,2159,6301,8962,3826
2019.03.22.21,966,349,232,633,2364,0,0,4544,2156,6550,8778,3756
2019.03.22.22,971,350,234,597,2451,0,0,4603,2157,6146,8319,3594
2019.03.22.23,972,350,239,578,2508,0,0,4647,2177,5726,7303,3415
2019.03.22.24,973,350,241,429,2210,0,0,4203,2200,5482,6580,3287
