Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.06.21.01,989,282,235,373,3595,0,0,5474,2280,6203,8550,2311
2018.06.21.02,990,289,236,356,3640,0,0,5511,2279,4855,8602,2183
2018.06.21.03,990,294,239,349,3527,0,0,4409,2280,5248,8569,2123
2018.06.21.04,990,296,239,337,3291,0,0,5153,2280,4154,8530,2109
2018.06.21.05,990,302,239,334,2816,0,0,4681,2280,4518,8826,2191
2018.06.21.06,988,302,239,365,2300,3,0,4197,2280,5522,9156,2352
2018.06.21.07,988,318,239,394,1957,1586,72,5554,2281,5410,8967,2336
2018.06.21.08,983,325,235,361,1662,5421,336,9323,2280,4424,7499,2389
2018.06.21.09,977,339,235,319,1232,7949,559,11610,2279,4365,6363,2259
2018.06.21.10,973,336,235,323,954,8957,608,12386,2278,4397,5666,2140
2018.06.21.11,971,329,235,322,646,9643,608,12754,2277,4685,5294,2217
2018.06.21.12,948,319,235,343,653,9971,617,13086,2277,4942,5669,2221
2018.06.21.13,941,345,238,401,918,10036,626,13505,2278,5157,5298,2303
2018.06.21.14,938,366,240,419,1308,10017,633,13921,2277,5994,5360,2269
2018.06.21.15,935,371,239,415,1762,9875,630,14227,2276,7190,5330,2254
2018.06.21.16,935,376,241,470,2253,9451,630,14356,2276,7993,5547,2640
2018.06.21.17,935,381,241,565,2510,8744,627,14003,2277,9161,5500,3025
2018.06.21.18,936,379,241,569,2689,7491,596,12901,2276,10685,5587,3351
2018.06.21.19,957,378,240,606,3244,4729,451,10605,2276,12627,5268,4078
2018.06.21.20,966,378,239,640,3662,1228,104,7217,2278,14921,5586,4158
2018.06.21.21,970,378,241,571,4131,152,0,6443,2279,15169,5595,3977
2018.06.21.22,973,377,241,541,4267,6,0,6405,2278,13390,6280,3791
2018.06.21.23,974,343,242,530,4186,0,0,6275,2278,11094,6616,3221
2018.06.21.24,975,334,242,419,4102,0,0,6072,2278,8507,7449,2539
