Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.07.08.01,936,346,237,179,2722,0,0,4386,2272,11784,7916,1003
2021.07.08.02,934,347,238,199,2593,0,0,4265,2273,10803,7948,776
2021.07.08.03,929,344,238,196,2571,0,0,4240,2271,10208,7811,757
2021.07.08.04,932,346,237,159,2729,0,0,4343,2269,9362,7861,728
2021.07.08.05,932,348,237,199,2505,0,0,4205,2269,9184,7940,778
2021.07.08.06,930,355,236,200,1792,0,0,3520,2270,10090,8433,902
2021.07.08.07,935,368,234,199,1153,1477,0,4209,2271,10415,8260,1101
2021.07.08.08,934,372,221,175,937,6220,186,8800,2270,9830,6654,574
2021.07.08.09,932,371,232,136,751,9434,301,12065,2268,9047,5478,311
2021.07.08.10,931,370,232,172,658,10730,339,13220,2268,9310,4682,309
2021.07.08.11,929,370,233,177,566,11409,350,14006,2269,10271,4021,279
2021.07.08.12,931,369,233,177,583,11904,358,14528,2271,11211,3850,384
2021.07.08.13,927,372,234,174,742,11627,361,14464,2271,12126,3465,1114
2021.07.08.14,924,373,233,180,915,11377,358,14364,2272,13740,3373,1438
2021.07.08.15,921,373,234,189,1056,10581,351,13723,2271,15717,3447,1792
2021.07.08.16,922,375,234,227,1253,10289,331,13645,2270,17638,2997,2460
2021.07.08.17,925,374,234,263,1321,9253,310,12729,2271,18953,3394,2756
2021.07.08.18,927,372,234,295,1524,7652,270,11384,2271,20367,3552,3155
2021.07.08.19,927,371,235,310,2040,4407,188,8653,2269,22092,4311,3439
2021.07.08.20,931,369,236,314,2471,938,37,5406,2269,23297,5011,3934
2021.07.08.21,931,370,235,307,3071,0,0,4853,2268,22452,5890,3415
2021.07.08.22,932,368,235,299,3441,0,0,5217,2272,19755,6966,3169
2021.07.08.23,935,353,231,214,3560,0,0,5265,2272,16818,7501,2718
2021.07.08.24,937,345,232,184,3445,0,0,5101,2270,14470,7919,1887
