Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.08.28.01,904,373,197,253,2374,0,0,4056,2261,10511,8823,1738
2020.08.28.02,906,374,196,250,2298,0,0,3996,2259,9554,8630,1345
2020.08.28.03,910,376,197,203,2165,0,0,3814,2257,8401,8972,1247
2020.08.28.04,912,373,197,202,2016,0,0,3664,2258,7901,9002,1176
2020.08.28.05,914,370,197,212,1827,0,0,3491,2261,7966,9085,1219
2020.08.28.06,914,368,197,255,1662,0,0,3356,2263,8536,9337,1317
2020.08.28.07,914,366,196,266,1622,172,0,3486,2264,8786,9669,1822
2020.08.28.08,915,368,194,258,1566,3214,121,6389,2264,9043,8456,1211
2020.08.28.09,912,374,196,221,1475,7615,292,10916,2265,8603,6359,582
2020.08.28.10,908,374,195,223,1296,9711,252,12916,2265,8634,4779,612
2020.08.28.11,907,372,190,222,1027,10459,302,13465,2264,8744,4924,588
2020.08.28.12,905,374,191,260,986,10690,124,13541,2261,9114,5201,975
2020.08.28.13,902,372,204,264,1012,10637,67,13437,2257,10829,4934,1289
2020.08.28.14,899,376,204,275,1048,10827,199,13849,2253,12108,4648,1717
2020.08.28.15,896,376,203,277,1080,9694,20,12601,2251,14075,4938,2371
2020.08.28.16,896,378,204,281,1272,9516,1,12529,2251,15711,4429,2549
2020.08.28.17,893,380,206,320,1528,8630,0,12036,2252,17167,3277,3348
2020.08.28.18,893,375,207,320,1840,6128,0,9903,2256,18983,3526,3684
2020.08.28.19,894,373,206,321,2259,2032,0,6284,2258,21434,3787,3729
2020.08.28.20,899,375,207,318,2448,23,0,4286,2260,20595,4857,4219
2020.08.28.21,902,375,208,319,2283,0,0,4061,2261,17848,6995,3827
2020.08.28.22,904,376,208,282,2158,0,0,3876,2260,15917,7849,3202
2020.08.28.23,908,372,208,276,2407,0,0,4119,2258,13348,8447,2398
2020.08.28.24,908,374,208,253,2513,0,0,4222,2253,10949,8646,2165
