Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.07.03.01,929,331,214,339,2726,0,0,4539,2259,5791,9302,2014
2020.07.03.02,931,331,214,325,2382,0,0,4183,2262,5245,9574,1508
2020.07.03.03,932,330,215,325,2337,0,0,4139,2263,4638,9608,1330
2020.07.03.04,933,329,215,331,2137,0,0,3945,2262,4098,9806,1315
2020.07.03.05,932,338,215,332,1781,0,0,3598,2261,4293,9850,1304
2020.07.03.06,932,346,215,331,1519,0,0,3343,2262,4102,10218,1619
2020.07.03.07,932,337,213,322,1405,1687,34,4930,2261,3932,9386,1315
2020.07.03.08,929,333,212,320,1227,6050,224,9295,2258,2702,7124,850
2020.07.03.09,925,328,212,317,983,9003,307,12075,2259,2521,4566,918
2020.07.03.10,924,319,211,281,902,10173,367,13177,2262,2427,3785,763
2020.07.03.11,919,316,211,283,832,10710,364,13635,2257,2488,3535,761
2020.07.03.12,914,321,211,285,798,11010,364,13903,2257,2776,3719,639
2020.07.03.13,910,323,211,327,854,10950,369,13944,2259,2832,3914,869
2020.07.03.14,909,335,211,334,954,10922,370,14035,2256,3293,4205,1127
2020.07.03.15,909,343,210,333,1154,10779,364,14092,2254,3914,4811,1414
2020.07.03.16,907,347,211,331,1563,10415,361,14135,2255,4438,5755,1773
2020.07.03.17,907,366,212,326,1752,9840,351,13754,2257,6214,5999,2029
2020.07.03.18,909,366,213,346,1844,8706,329,12713,2259,8119,6163,2791
2020.07.03.19,910,368,213,362,2260,5605,244,9962,2260,10358,6947,3531
2020.07.03.20,914,373,214,401,2480,1378,60,5820,2259,11893,8510,4238
2020.07.03.21,920,372,214,390,2907,0,0,4803,2259,11554,9072,4152
2020.07.03.22,925,370,214,352,3003,0,0,4864,2257,10913,8856,3908
2020.07.03.23,928,352,213,342,3057,0,0,4892,2258,9917,8399,3161
2020.07.03.24,928,348,214,332,3026,0,0,4848,2259,7896,9025,2338
