Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.03.05.01,981,216,207,451,253,0,0,2108,1131,10341,4473,3417
2019.03.05.02,980,217,207,444,208,0,0,2056,1130,9820,4245,3476
2019.03.05.03,981,218,208,409,169,0,0,1004,1130,10722,4085,3407
2019.03.05.04,982,220,208,447,118,0,0,1975,1130,9614,4203,3429
2019.03.05.05,981,218,208,451,84,0,0,1942,1130,10023,4188,3568
2019.03.05.06,980,219,207,500,64,0,0,1970,1131,10977,4307,3726
2019.03.05.07,981,223,206,558,49,405,0,2422,1131,12457,4469,3830
2019.03.05.08,980,220,203,503,64,2334,0,4304,1132,12275,3810,3744
2019.03.05.09,976,215,200,449,60,4378,0,6278,1132,10196,3789,3503
2019.03.05.10,974,215,204,432,60,5656,0,7541,1132,9274,3181,3436
2019.03.05.11,972,215,209,407,121,6672,0,8596,1131,8884,2769,3316
2019.03.05.12,971,218,208,362,205,5969,96,8029,1132,9017,3273,3343
2019.03.05.13,971,215,211,373,429,5653,100,7952,1131,8980,2990,3315
2019.03.05.14,971,217,217,372,1233,5214,100,8324,1131,8766,3329,3273
2019.03.05.15,970,218,223,344,2355,4397,48,8555,1130,8809,3270,3478
2019.03.05.16,971,220,224,434,3031,3377,34,8291,1126,8848,3152,3432
2019.03.05.17,971,221,233,464,2642,1320,0,5851,1126,10199,4538,3673
2019.03.05.18,971,219,234,518,2152,60,0,4154,1126,12312,5321,4059
2019.03.05.19,970,218,234,557,2011,0,0,3990,1127,13350,5536,4184
2019.03.05.20,969,219,234,559,1937,0,0,3918,1127,12419,6312,4076
2019.03.05.21,968,221,234,507,1657,0,0,3587,1126,12067,6373,3991
2019.03.05.22,967,220,234,434,1426,0,0,3281,1127,11720,5797,3814
2019.03.05.23,965,221,234,428,959,0,0,2807,1127,10936,5480,3496
2019.03.05.24,966,221,235,430,929,0,0,2781,1126,10179,5008,3421
