Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.12.26.01,671,326,236,316,2779,0,0,4288,2271,6814,5682,1987
2019.12.26.02,670,323,236,315,2109,0,0,3615,2271,7128,5782,1725
2019.12.26.03,670,322,236,304,1667,0,0,3161,2269,7163,6229,1535
2019.12.26.04,671,317,236,310,1393,0,0,2887,2268,7300,6401,1495
2019.12.26.05,670,312,236,317,1136,0,0,2631,2269,7938,6329,1677
2019.12.26.06,670,280,236,333,1350,0,0,2831,2271,8187,6341,2102
2019.12.26.07,670,292,236,335,1552,0,0,3051,2272,8265,7136,2798
2019.12.26.08,668,312,234,348,1624,107,0,3294,2272,8866,7330,3042
2019.12.26.09,668,324,234,320,1579,431,0,3556,2271,9481,7312,2857
2019.12.26.10,668,333,233,295,1291,873,0,3693,2271,9667,7101,2453
2019.12.26.11,667,335,230,293,1294,1470,0,4289,2271,9313,6771,2131
2019.12.26.12,667,335,234,290,1254,1964,0,4743,2272,9114,6588,1811
2019.12.26.13,667,334,235,290,1165,2179,0,4870,2270,8888,6328,1740
2019.12.26.14,666,327,235,291,1186,2360,0,5065,2269,8765,6176,1928
2019.12.26.15,665,331,221,290,1100,2454,0,5060,2270,8822,6253,2031
2019.12.26.16,652,337,221,316,899,1557,0,3982,2270,9611,7013,2225
2019.12.26.17,647,334,214,340,841,234,0,2610,2269,10889,7391,3529
2019.12.26.18,650,331,230,391,1018,0,0,2607,2269,11796,8421,4019
2019.12.26.19,651,332,233,392,1077,0,0,2674,2270,11407,8913,4097
2019.12.26.20,650,334,233,394,1287,0,0,2867,2270,11295,8747,3746
2019.12.26.21,650,332,234,359,1461,0,0,3005,2270,10949,8529,3642
2019.12.26.22,651,330,234,339,1553,0,0,3073,2271,10754,7989,3367
2019.12.26.23,652,318,234,331,1609,0,0,3110,2271,10243,7160,2919
2019.12.26.24,652,311,230,305,1322,0,0,2786,2271,9123,7378,2338
