Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.10.31.01,268,266,236,194,702,0,0,1641,1120,11122,5165,1822
2019.10.31.02,268,266,235,197,711,0,0,1651,1121,10831,4991,1549
2019.10.31.03,267,257,236,199,667,0,0,1602,1120,10902,4600,1524
2019.10.31.04,268,259,236,199,713,0,0,1649,1120,10981,4289,1556
2019.10.31.05,268,263,236,201,754,0,0,1694,1120,11385,4181,1747
2019.10.31.06,268,257,229,204,768,0,0,1697,1120,12653,3672,2408
2019.10.31.07,268,255,233,220,770,0,0,1717,1120,14193,4345,2701
2019.10.31.08,269,249,235,228,763,803,0,2547,1120,14643,4370,3020
2019.10.31.09,269,248,237,184,777,4858,167,6740,1121,11749,3681,2124
2019.10.31.10,269,257,234,180,701,8072,351,10065,1122,9269,2508,1496
2019.10.31.11,268,257,232,184,637,8868,417,10864,1121,8580,1495,1469
2019.10.31.12,269,259,234,193,641,8912,440,10947,1121,8379,919,1502
2019.10.31.13,268,256,233,191,651,8736,430,10766,1122,8382,994,1268
2019.10.31.14,266,255,233,196,618,9133,427,11129,1121,7926,1367,1228
2019.10.31.15,265,257,235,211,555,9104,420,11048,1121,8218,1664,1128
2019.10.31.16,265,257,239,233,449,8572,390,10405,1120,8917,2211,1222
2019.10.31.17,267,269,240,263,493,5744,288,7563,1119,10698,3886,1555
2019.10.31.18,269,270,239,296,628,1182,40,2924,1118,13320,5641,2819
2019.10.31.19,268,269,240,299,693,0,0,1767,1117,14427,6159,3171
2019.10.31.20,268,268,239,284,734,0,0,1771,1116,13592,6697,2998
2019.10.31.21,268,254,238,270,715,0,0,1723,1116,13294,6931,2623
2019.10.31.22,268,253,238,262,780,0,0,1777,1117,12985,6672,2402
2019.10.31.23,267,244,238,259,784,0,0,1767,1117,12683,5889,1999
2019.10.31.24,267,237,237,222,739,0,0,1677,1118,11688,5599,1866
