Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.03.01.01,820,346,209,171,3538,0,0,5047,2262,3629,7628,1273
2020.03.01.02,818,337,210,173,3516,0,0,5018,2262,3439,7370,1053
2020.03.01.03,817,334,211,173,3497,0,0,4995,2263,3762,7287,697
2020.03.01.04,819,337,216,173,3829,0,0,5336,2264,3630,6868,625
2020.03.01.05,819,335,218,172,3537,0,0,5043,2264,3688,7073,707
2020.03.01.06,817,329,218,188,3281,0,0,4793,2264,3681,7904,648
2020.03.01.07,819,311,217,194,3074,290,0,4905,2264,3712,7989,849
2020.03.01.08,821,312,217,171,2672,3106,0,7299,2264,2636,6195,1302
2020.03.01.09,816,312,217,135,2292,5990,80,9843,2264,1408,4847,1456
2020.03.01.10,809,304,217,137,2085,6646,138,10336,2265,1528,3862,1440
2020.03.01.11,807,297,215,137,2137,7324,123,11040,2265,1360,3480,1253
2020.03.01.12,806,300,215,137,2141,7490,45,11133,2266,1326,3286,1168
2020.03.01.13,809,304,209,134,2415,6872,45,10788,2266,1312,3493,1307
2020.03.01.14,819,304,212,135,2593,5908,45,10016,2267,1459,4161,1304
2020.03.01.15,850,301,210,171,3009,5457,45,10043,2267,1486,4451,1394
2020.03.01.16,861,301,214,173,2642,4454,45,8689,2267,2568,5598,1406
2020.03.01.17,859,313,210,171,1940,2249,45,5786,2267,4757,7381,1637
2020.03.01.18,851,314,214,190,1815,230,45,3660,2265,6991,9352,1774
2020.03.01.19,849,315,214,199,2201,0,45,3776,2265,7496,9704,2616
2020.03.01.20,802,316,216,191,2573,0,6,4068,2265,7242,10043,2162
2020.03.01.21,838,314,216,191,2591,0,0,4120,2266,7047,9823,1960
2020.03.01.22,860,294,216,190,2450,0,0,3979,2267,6584,9929,1496
2020.03.01.23,859,281,215,170,2394,0,0,3888,2266,6041,9260,1200
2020.03.01.24,878,274,213,167,2391,0,0,3892,2267,5351,8428,1236
