Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.05.09.01,885,336,215,216,4076,0,0,5704,2283,5629,7010,1069
2021.05.09.02,885,336,213,217,3784,0,0,5403,2283,5274,6863,996
2021.05.09.03,886,334,216,217,3981,0,0,5577,2282,5007,6854,712
2021.05.09.04,888,323,215,216,3933,0,0,5560,2282,4346,7064,754
2021.05.09.05,891,321,217,216,3647,0,0,5246,2282,4602,6918,754
2021.05.09.06,889,316,217,215,3586,0,0,5198,2283,4713,6876,817
2021.05.09.07,889,311,216,217,3378,1441,9,6299,2283,4528,5936,913
2021.05.09.08,887,312,215,215,2940,6387,162,10884,2282,3776,3186,247
2021.05.09.09,885,310,215,179,2671,9802,292,14270,2281,3138,463,127
2021.05.09.10,882,302,214,167,2276,10719,342,14880,2281,2718,-111,65
2021.05.09.11,880,300,209,156,2037,11362,363,15295,2282,2381,-607,8
2021.05.09.12,879,315,208,159,2251,10802,373,15026,2282,2342,-854,-88
2021.05.09.13,878,318,208,158,2676,10069,378,14679,2282,2415,-1247,-61
2021.05.09.14,875,319,209,157,2878,10510,374,15279,2281,2507,-1892,60
2021.05.09.15,872,320,212,155,3124,10896,363,15903,2281,2494,-1807,134
2021.05.09.16,871,327,215,197,3613,10834,331,16369,2282,2505,-1107,440
2021.05.09.17,872,330,215,202,3965,10559,304,16484,2283,3079,-104,513
2021.05.09.18,872,331,215,218,4079,8816,240,14923,2283,3617,2148,745
2021.05.09.19,871,333,215,260,3829,4215,116,10152,2282,4415,5753,2045
2021.05.09.20,873,333,215,258,3173,427,0,5380,2281,7117,7591,3093
2021.05.09.21,877,335,215,258,3334,0,0,4955,2281,8307,7407,3046
2021.05.09.22,878,343,212,260,4000,0,0,5631,2281,8000,7058,2552
2021.05.09.23,881,340,210,261,4046,0,0,5702,2281,7016,6808,2043
2021.05.09.24,882,338,214,224,3976,0,0,5596,2281,5979,6662,1636
