Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.08.06.01,961,357,238,417,2670,0,0,4643,2265,10275,6482,3774
2019.08.06.02,962,356,238,412,2484,0,0,4452,2263,9131,6356,3653
2019.08.06.03,963,357,234,413,2311,0,0,3315,2264,9363,6158,3528
2019.08.06.04,965,358,231,411,1915,0,0,3880,2266,8357,6106,3373
2019.08.06.05,963,358,233,408,1890,0,0,3852,2266,8746,5823,3395
2019.08.06.06,960,355,227,445,1915,0,0,3902,2266,9386,6115,3561
2019.08.06.07,958,354,226,484,1405,142,0,3569,2265,9659,7397,3790
2019.08.06.08,959,353,222,460,946,2114,0,5054,2265,9815,7052,3653
2019.08.06.09,959,353,220,424,663,4962,0,7581,2264,9528,6005,3315
2019.08.06.10,945,351,219,420,405,5902,0,8242,2264,10230,5503,3333
2019.08.06.11,952,334,214,463,382,6379,4,8728,2262,10707,5284,3490
2019.08.06.12,946,330,221,465,396,7199,72,9629,2262,11435,4878,3559
2019.08.06.13,943,329,225,493,656,7747,100,10493,2262,12790,4378,3614
2019.08.06.14,941,321,222,495,700,8288,91,11058,2262,13791,4847,3916
2019.08.06.15,944,323,216,504,698,7696,110,10491,2263,15431,5393,4479
2019.08.06.16,942,323,215,513,1001,7503,144,10641,2263,16971,5543,4478
2019.08.06.17,944,325,214,525,1258,6927,118,10311,2264,17781,5879,4745
2019.08.06.18,945,321,214,579,1523,5315,116,9013,2264,18875,6378,4807
2019.08.06.19,946,320,215,572,1684,2560,16,6313,2260,19465,7639,5010
2019.08.06.20,949,320,215,581,1733,372,0,4170,2258,19345,8486,4947
2019.08.06.21,950,321,228,550,2273,0,0,4322,2258,18600,8020,4823
2019.08.06.22,954,319,236,532,2272,0,0,4313,2258,17147,7609,4474
2019.08.06.23,958,319,234,520,2229,0,0,4260,2259,15066,7019,4067
2019.08.06.24,958,318,235,499,2143,0,0,4153,2261,12797,6649,3807
