Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.11.09.01,1014,248,215,87,1506,0,0,3070,2231,9297,4734,1657
2018.11.09.02,1014,249,214,90,1368,0,0,2935,2230,9085,4835,1490
2018.11.09.03,1014,248,213,90,1199,0,0,1750,2229,10177,4491,1484
2018.11.09.04,1014,249,213,88,1190,0,0,2754,2229,9334,4260,1480
2018.11.09.05,1015,250,212,90,1331,0,0,2898,2228,9685,4255,1513
2018.11.09.06,1015,249,211,126,1253,0,0,2854,2229,10428,4502,1751
2018.11.09.07,1015,254,213,130,986,373,0,2971,2229,11774,4560,1962
2018.11.09.08,1015,257,213,150,810,3559,84,6088,2230,10398,3925,1685
2018.11.09.09,1016,255,212,190,774,6902,348,9697,2234,8331,2780,1364
2018.11.09.10,1015,253,212,183,729,7468,459,10319,2237,7902,2304,1421
2018.11.09.11,1013,256,212,142,819,8069,460,10971,2238,7500,2041,1383
2018.11.09.12,1012,255,213,139,772,7631,451,10473,2228,7505,2468,1454
2018.11.09.13,959,256,214,135,687,7883,449,10583,2224,7454,2713,1400
2018.11.09.14,949,258,214,137,624,7647,446,10275,2225,8129,2961,1414
2018.11.09.15,951,260,218,136,593,7293,415,9866,2225,8524,3506,1537
2018.11.09.16,952,261,229,135,492,4403,281,6753,2225,11383,4418,1491
2018.11.09.17,961,266,230,180,369,642,15,2663,2223,15140,4908,2081
2018.11.09.18,1010,266,230,283,369,0,0,2158,2224,15732,5979,2280
2018.11.09.19,1017,264,230,282,460,0,0,2253,2225,14873,6156,2457
2018.11.09.20,1018,262,228,249,410,0,0,2167,2226,13961,6412,2305
2018.11.09.21,1019,259,230,240,404,0,0,2152,2226,13018,6661,2166
2018.11.09.22,1018,262,230,183,349,0,0,2042,2224,12487,6605,1875
2018.11.09.23,1018,256,230,180,344,0,0,2028,2223,11796,5800,1871
2018.11.09.24,1017,255,232,172,344,0,0,2020,2223,10587,5831,1645
