Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.11.25.01,970,347,234,176,1070,0,0,2797,2226,7377,6548,1529
2018.11.25.02,971,348,234,164,780,0,0,2497,2228,6725,6715,1516
2018.11.25.03,970,349,234,130,738,0,0,1451,2231,7246,6844,1421
2018.11.25.04,970,349,233,165,852,0,0,2569,2232,6089,6606,1419
2018.11.25.05,970,351,233,174,853,0,0,2581,2230,6156,6504,1476
2018.11.25.06,969,357,233,217,844,0,0,2620,2229,6346,6312,1675
2018.11.25.07,970,370,234,219,831,114,0,2738,2235,6233,6756,1619
2018.11.25.08,971,372,234,220,711,1982,45,4535,2232,5720,5773,1480
2018.11.25.09,970,374,234,141,636,4822,194,7371,2230,4588,4306,1421
2018.11.25.10,969,372,233,134,630,6239,309,8886,2232,3956,3518,1371
2018.11.25.11,966,369,233,138,635,6970,357,9668,2235,3851,2957,1336
2018.11.25.12,966,360,232,136,567,7226,249,9736,2233,3619,2927,1326
2018.11.25.13,963,357,232,132,574,7266,77,9601,2229,3696,3059,1449
2018.11.25.14,961,359,232,129,510,7087,26,9304,2225,3808,3468,1484
2018.11.25.15,962,363,232,134,440,6403,0,8534,2224,4906,3869,1476
2018.11.25.16,963,369,232,175,297,3364,0,5400,2226,7799,5001,1718
2018.11.25.17,964,374,233,215,239,339,0,2364,2230,9844,7171,2199
2018.11.25.18,967,375,233,315,254,0,0,2144,2229,10371,8689,2795
2018.11.25.19,968,374,234,322,273,0,0,2171,2231,11010,8401,2570
2018.11.25.20,967,373,234,322,281,0,0,2177,2230,10917,8315,2306
2018.11.25.21,969,372,234,232,235,0,0,2042,2226,10508,8325,2080
2018.11.25.22,970,371,234,226,188,0,0,1989,2225,9967,7989,1764
2018.11.25.23,969,354,234,178,184,0,0,1919,2227,9389,7163,1592
2018.11.25.24,969,338,233,171,164,0,0,1875,2228,9123,6534,1418
