Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.05.17.01,842,329,193,248,5064,0,0,6648,2277,5654,5021,1227
2021.05.17.02,844,329,193,247,4913,0,0,6481,2277,5847,5077,804
2021.05.17.03,859,329,193,246,5156,0,0,6745,2276,5447,5141,623
2021.05.17.04,857,323,193,247,4883,0,0,6485,2275,5655,5073,637
2021.05.17.05,866,303,193,248,4690,0,0,6254,2275,6088,5317,666
2021.05.17.06,875,300,193,248,4597,0,0,6203,2274,6180,6301,871
2021.05.17.07,854,295,193,235,4336,1724,0,7452,2273,6485,6100,887
2021.05.17.08,821,292,193,231,4295,6552,58,12215,2275,5202,4116,746
2021.05.17.09,810,292,193,222,4226,9905,268,15814,2275,3790,2523,641
2021.05.17.10,830,286,193,215,4109,11074,363,17023,2274,3325,1590,535
2021.05.17.11,836,293,192,212,3280,12149,377,17342,2274,3780,599,278
2021.05.17.12,867,285,192,213,3098,12394,382,17416,2275,3762,300,242
2021.05.17.13,862,291,192,219,3361,12440,382,17727,2275,3531,58,213
2021.05.17.14,859,292,191,217,3952,12354,329,18177,2275,3524,-340,148
2021.05.17.15,860,291,191,217,4216,12226,212,18213,2275,3861,-400,79
2021.05.17.16,863,275,191,215,4882,11697,249,18384,2275,4089,-615,285
2021.05.17.17,864,269,193,216,5219,10921,290,17998,2274,4839,-877,734
2021.05.17.18,857,304,193,229,5285,9132,284,16440,2274,5548,127,1152
2021.05.17.19,811,316,193,238,5108,4739,150,11835,2274,6624,3690,1803
2021.05.17.20,812,321,194,268,5170,642,0,7524,2274,8309,6450,2440
2021.05.17.21,812,330,194,273,5001,0,0,6599,2273,8918,7331,2410
2021.05.17.22,813,337,194,263,4842,0,0,6425,2275,8586,7445,2031
2021.05.17.23,832,306,194,245,4922,0,0,6488,2274,7568,7027,1690
2021.05.17.24,853,311,194,231,4938,0,0,6509,2274,6881,6179,1435
