Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.09.09.01,909,371,234,300,3389,0,0,5203,2260,8135,7734,2784
2018.09.09.02,908,359,234,253,3472,0,0,5226,2259,7152,7371,2616
2018.09.09.03,898,359,237,232,3365,0,0,4193,2258,6902,7443,2655
2018.09.09.04,908,360,237,232,3142,0,0,4879,2260,5477,7561,2535
2018.09.09.05,914,360,237,232,2847,0,0,4590,2261,5537,7351,2638
2018.09.09.06,917,378,235,232,2341,0,0,4103,2263,5768,7718,2626
2018.09.09.07,916,400,235,267,2023,81,0,3922,2265,5533,8503,2494
2018.09.09.08,914,402,235,266,1575,2651,95,6138,2266,4878,7318,2137
2018.09.09.09,914,401,236,232,1323,6901,369,10376,2263,4197,4572,2101
2018.09.09.10,909,404,236,235,902,8740,535,11961,2261,4429,3700,2149
2018.09.09.11,905,400,236,270,642,9399,556,12408,2258,4841,3911,2170
2018.09.09.12,903,387,235,274,641,9649,547,12636,2257,5379,4662,2237
2018.09.09.13,901,398,234,274,811,9636,539,12793,2255,6240,5149,2257
2018.09.09.14,900,399,233,276,1191,9572,537,13108,2253,7514,5214,2392
2018.09.09.15,900,401,233,285,1654,9468,537,13478,2255,8808,5192,2414
2018.09.09.16,900,401,233,304,2111,9062,532,13543,2254,9862,5598,2570
2018.09.09.17,902,402,235,368,2473,8084,495,12959,2254,10786,6541,2770
2018.09.09.18,934,403,235,417,3080,5458,398,10925,2254,12072,7755,3196
2018.09.09.19,936,402,235,562,3341,1326,90,6892,2257,14193,8948,3508
2018.09.09.20,941,401,235,560,3725,0,0,5862,2260,13924,9429,3553
2018.09.09.21,944,400,235,557,3963,0,0,6099,2260,12246,9916,3238
2018.09.09.22,947,400,233,491,4068,0,0,6139,2262,10550,9417,2990
2018.09.09.23,948,379,233,393,4082,0,0,6035,2262,9861,8089,2521
2018.09.09.24,948,365,234,321,3901,0,0,5769,2262,8506,7593,2235
