Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.12.07.01,1016,287,214,153,1337,0,21,2987,1100,8976,7203,910
2020.12.07.02,1016,291,214,154,1435,0,21,3082,1099,8654,6812,865
2020.12.07.03,1015,291,214,154,1751,0,20,3389,1100,8137,6745,862
2020.12.07.04,1016,289,215,154,1996,0,20,3653,1101,7953,6665,864
2020.12.07.05,1018,287,215,151,1979,0,19,3639,1100,8474,6730,876
2020.12.07.06,1019,286,214,152,2026,0,18,3665,1100,9203,7319,1033
2020.12.07.07,1022,286,214,152,2423,0,18,4091,1101,10011,7982,1241
2020.12.07.08,1021,285,213,152,2632,736,18,4976,1103,10486,8243,1313
2020.12.07.09,1015,283,212,144,2490,2962,19,7026,1103,10594,6869,1089
2020.12.07.10,1011,273,211,150,2629,4779,19,8966,1104,9605,5630,893
2020.12.07.11,1010,280,214,154,2831,5781,17,10247,1106,8479,4596,958
2020.12.07.12,1007,272,214,146,2960,6594,16,11179,1106,7780,4003,752
2020.12.07.13,1009,242,214,147,3089,6453,65,11240,1108,7579,3701,755
2020.12.07.14,1012,241,215,150,2828,5490,295,10279,1109,7697,4379,813
2020.12.07.15,1012,240,216,148,2327,4691,236,8986,1108,8496,5139,835
2020.12.07.16,1009,241,215,144,1934,2250,101,6059,1108,10553,6614,1005
2020.12.07.17,981,246,210,157,1940,188,20,3795,1108,12484,7957,1381
2020.12.07.18,970,249,217,165,1809,0,21,3390,1107,14433,8406,1770
2020.12.07.19,1013,256,213,162,1829,0,21,3454,1106,14658,8349,1550
2020.12.07.20,1015,278,216,162,1677,0,21,3339,1106,14365,8003,1445
2020.12.07.21,1015,292,217,163,1637,0,21,3313,1107,13526,7899,1464
2020.12.07.22,1014,306,217,163,1527,0,21,3212,1106,12646,7794,1284
2020.12.07.23,1015,304,216,148,1603,0,20,3267,1106,11080,7721,1081
2020.12.07.24,1015,298,216,147,1649,0,21,3308,1106,9892,7352,891
