Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.03.14.01,976,281,243,418,1477,0,0,3395,1134,8429,4887,3333
2019.03.14.02,976,278,242,417,1593,0,0,3506,1133,7935,4585,3252
2019.03.14.03,977,281,243,413,1335,0,0,2272,1134,8840,4417,3286
2019.03.14.04,978,283,243,415,1455,0,0,3374,1134,7613,4604,3229
2019.03.14.05,975,283,243,443,1314,0,0,3258,1135,8116,4689,3358
2019.03.14.06,974,283,241,547,1217,0,0,3262,1134,8924,5415,3575
2019.03.14.07,974,281,239,577,1147,0,0,3218,1134,11219,5698,3811
2019.03.14.08,971,281,239,576,1334,1128,0,4529,1134,11701,5434,3745
2019.03.14.09,949,280,236,534,1546,5728,0,9273,1134,8247,3283,3381
2019.03.14.10,948,270,235,475,1827,9131,0,12886,1133,5410,1230,3044
2019.03.14.11,947,271,235,376,1822,10118,78,13847,1132,4544,119,3110
2019.03.14.12,946,272,236,358,1440,10220,166,13638,1132,4208,38,3071
2019.03.14.13,968,273,235,345,1347,10341,183,13692,1132,4304,-615,2915
2019.03.14.14,971,268,235,343,1537,10279,179,13812,1132,4336,-842,2755
2019.03.14.15,973,266,237,344,1624,9980,186,13610,1131,4545,-789,2669
2019.03.14.16,971,271,238,346,1408,9536,213,12983,1131,4829,-300,2870
2019.03.14.17,970,284,238,347,1212,8743,239,12033,1132,5484,214,3077
2019.03.14.18,974,286,236,447,1095,6199,201,9438,1116,6769,2203,3281
2019.03.14.19,974,286,238,462,991,1286,33,4270,1092,9580,5972,3639
2019.03.14.20,976,287,240,592,1040,39,0,3174,1089,11259,7258,3818
2019.03.14.21,976,285,240,605,994,26,0,3126,1089,11312,7263,3838
2019.03.14.22,976,284,239,602,1034,9,0,3144,1090,10563,7150,3631
2019.03.14.23,977,282,239,534,944,0,0,2976,1093,9785,6316,3557
2019.03.14.24,976,240,240,437,824,0,0,2717,1093,8958,5965,3430
