Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.01.09.01,682,296,228,161,3640,0,0,4975,2274,5267,6912,1535
2020.01.09.02,683,301,228,163,3923,0,0,5263,2273,4908,6283,1423
2020.01.09.03,683,298,228,161,3836,0,0,5172,2273,4839,6215,1225
2020.01.09.04,683,296,228,162,3818,0,0,5152,2274,4868,6115,1292
2020.01.09.05,682,302,228,162,3529,0,0,4867,2274,5612,6154,1402
2020.01.09.06,682,304,227,192,3407,0,0,4775,2273,6327,6716,1788
2020.01.09.07,682,319,228,209,3465,0,0,4867,2274,7537,7294,2428
2020.01.09.08,682,319,224,214,3415,953,0,5808,2275,7799,7400,2499
2020.01.09.09,682,321,216,206,3553,4093,0,9070,2274,6919,5463,1881
2020.01.09.10,685,319,222,188,3334,3405,0,7447,2275,8619,5232,1647
2020.01.09.11,672,315,222,161,2977,5643,193,10183,2274,5613,5464,1210
2020.01.09.12,671,315,224,159,2798,6107,368,10641,2273,5173,4809,1215
2020.01.09.13,670,318,227,159,2779,5630,343,10126,2273,5160,4919,1145
2020.01.09.14,669,325,228,161,2884,5718,352,10336,2271,5080,4612,1471
2020.01.09.15,668,322,228,182,3457,5263,294,10414,2271,5401,4254,1340
2020.01.09.16,670,325,228,192,3720,3460,182,8776,2272,6368,5599,1221
2020.01.09.17,672,337,228,262,3756,553,10,5817,2271,8404,6500,2464
2020.01.09.18,674,336,226,266,3350,0,0,4818,2271,9683,7914,3032
2020.01.09.19,673,331,226,268,2687,0,0,4151,2272,9810,8637,3357
2020.01.09.20,673,331,229,239,1964,0,0,3402,2275,10363,8450,3343
2020.01.09.21,681,331,225,233,1272,0,0,2708,2274,10449,8320,3413
2020.01.09.22,683,334,223,201,1715,0,0,3123,2274,10089,7736,2745
2020.01.09.23,682,318,227,190,1934,0,0,3317,2272,9021,7330,2252
2020.01.09.24,684,314,225,186,1892,0,0,3267,2272,8567,6824,1571
