Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.02.12.01,1001,288,239,325,248,0,0,2101,1125,9899,7144,2026
2019.02.12.02,1001,288,237,328,163,0,0,2017,1125,10053,6385,2002
2019.02.12.03,1001,291,237,327,164,0,0,1019,1125,11060,6083,1951
2019.02.12.04,1002,292,237,327,340,0,0,2198,1125,10070,5883,1995
2019.02.12.05,1001,291,237,326,429,0,0,2284,1124,10457,5908,2235
2019.02.12.06,1000,289,237,368,475,0,0,2369,1125,11186,5960,2876
2019.02.12.07,1000,288,237,451,533,87,0,2596,1125,12688,6582,3285
2019.02.12.08,1001,289,233,370,507,2360,0,4760,1125,11591,6526,3123
2019.02.12.09,1000,283,233,320,390,5794,54,8074,1125,9233,5700,2174
2019.02.12.10,1000,278,234,294,427,6690,196,9119,1125,8411,4875,1981
2019.02.12.11,998,281,234,281,543,7003,171,9511,1124,7843,4724,1950
2019.02.12.12,998,282,236,279,540,7059,227,9621,1124,7268,4625,1891
2019.02.12.13,998,277,236,282,501,6653,173,9120,1125,7246,5083,1875
2019.02.12.14,997,286,236,289,512,5665,160,8145,1125,7781,5915,1894
2019.02.12.15,996,290,237,288,593,4086,101,6591,1125,8688,6478,2191
2019.02.12.16,996,293,237,324,642,2350,44,4886,1125,10095,7006,2258
2019.02.12.17,996,299,238,334,558,836,0,3261,1125,11405,7620,2716
2019.02.12.18,997,296,237,415,547,159,0,2651,1125,12546,8456,3203
2019.02.12.19,997,295,238,438,581,34,0,2583,1124,13558,8394,3342
2019.02.12.20,996,296,237,419,668,0,0,2616,1125,13124,8258,3477
2019.02.12.21,995,294,236,413,703,0,0,2641,1127,13183,7721,3216
2019.02.12.22,995,296,236,401,625,0,0,2553,1127,12252,7676,2883
2019.02.12.23,995,294,235,323,654,0,0,2501,1127,10999,7349,2481
2019.02.12.24,994,291,235,318,1060,0,0,2898,1127,9700,6953,2266
