Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.06.20.01,981,336,237,402,3592,0,0,5548,2279,5452,8493,2808
2018.06.20.02,983,336,238,407,3507,0,0,5471,2281,4876,8170,2738
2018.06.20.03,985,337,238,408,3198,0,0,4181,2283,5606,8053,2593
2018.06.20.04,986,339,239,408,3021,0,0,4993,2282,4339,8183,2489
2018.06.20.05,987,342,239,408,2646,0,0,4622,2281,4790,8453,2505
2018.06.20.06,988,349,238,408,2337,0,0,4320,2281,5115,9186,2669
2018.06.20.07,988,361,238,410,2009,1569,68,5643,2281,5050,9039,2824
2018.06.20.08,983,368,232,395,1812,5354,326,9470,2281,5010,6331,2770
2018.06.20.09,977,347,229,361,1553,7885,547,11899,2281,5091,4656,2720
2018.06.20.10,971,341,229,361,1186,8882,602,12572,2281,5278,4289,2688
2018.06.20.11,949,331,228,364,1120,9476,604,13072,2281,5439,4001,2685
2018.06.20.12,950,326,226,366,1023,9813,640,13344,2280,5554,4036,2630
2018.06.20.13,939,327,227,372,916,9856,647,13284,2279,5904,4345,2722
2018.06.20.14,937,329,230,376,865,9825,650,13212,2278,7066,4580,2675
2018.06.20.15,938,329,225,427,953,9638,649,13159,2278,8515,4720,2666
2018.06.20.16,939,328,229,473,1315,9286,648,13218,2278,8770,5525,2794
2018.06.20.17,939,327,229,587,1968,8590,637,13277,2278,9302,5812,3054
2018.06.20.18,939,326,234,625,2590,7315,599,12628,2278,10199,5655,3422
2018.06.20.19,959,329,235,655,2989,4510,434,10111,2279,10963,6958,3898
2018.06.20.20,968,328,238,659,3361,1040,100,6694,2280,12085,8542,4003
2018.06.20.21,976,327,238,626,3737,1,7,5912,2279,11435,9579,3917
2018.06.20.22,981,325,238,595,3667,0,0,5806,2278,9973,10153,3652
2018.06.20.23,986,306,237,551,3646,0,0,5726,2281,8850,9513,3028
2018.06.20.24,987,281,236,432,3593,0,0,5529,2282,7408,9068,2772
