Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.11.22.01,747,313,204,238,115,0,0,1591,1104,9945,6731,1878
2019.11.22.02,749,312,201,240,113,0,0,1587,1105,9225,6757,1853
2019.11.22.03,749,316,200,232,112,0,0,1579,1106,9472,6645,1503
2019.11.22.04,749,310,202,238,81,0,0,1549,1106,9664,6626,1422
2019.11.22.05,749,313,203,240,96,0,0,1570,1105,9811,6565,1664
2019.11.22.06,748,323,203,258,128,0,0,1628,1106,10218,6866,2265
2019.11.22.07,747,331,202,277,157,120,0,1835,1106,11529,7415,2548
2019.11.22.08,746,334,202,258,174,2232,0,3946,1106,10811,6967,2323
2019.11.22.09,745,336,203,236,409,5435,32,7397,1106,8631,5815,1553
2019.11.22.10,742,328,204,206,624,6452,148,8704,1103,7789,4772,1370
2019.11.22.11,741,324,203,196,731,6528,269,8993,1100,7594,4469,1083
2019.11.22.12,739,322,168,199,835,6768,379,9410,1101,7800,4171,655
2019.11.22.13,741,332,170,204,755,6341,394,8936,1101,7805,4582,637
2019.11.22.14,743,349,182,223,710,6863,262,9331,1106,8142,4349,676
2019.11.22.15,743,350,203,236,692,5647,227,8097,1106,8148,4988,1434
2019.11.22.16,743,346,199,282,760,3117,188,5635,1107,8994,6989,2014
2019.11.22.17,745,345,198,336,560,303,0,2487,1108,10984,8568,3027
2019.11.22.18,746,339,198,343,349,0,0,1936,1109,12186,9436,3175
2019.11.22.19,747,338,198,340,403,0,0,1988,1109,11708,9722,2978
2019.11.22.20,747,342,199,349,556,0,0,2155,1109,11130,9355,3032
2019.11.22.21,747,343,198,314,672,0,0,2234,1110,10802,9122,2784
2019.11.22.22,747,340,197,308,634,0,0,2186,1114,10322,9026,2440
2019.11.22.23,746,330,198,308,656,0,0,2197,1114,10028,8365,1928
2019.11.22.24,746,318,199,285,696,0,0,2205,1113,9136,7969,1788
