Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.12.28.01,991,312,232,193,1919,0,0,3647,2272,7662,6458,1873
2018.12.28.02,991,311,231,192,1813,0,0,3538,2271,7502,6255,1843
2018.12.28.03,990,312,231,190,1822,0,0,2555,2274,8470,6054,1743
2018.12.28.04,990,314,232,197,1870,0,0,3603,2274,7348,5961,1807
2018.12.28.05,992,314,232,190,1894,0,0,3622,2272,7630,6176,1849
2018.12.28.06,991,316,232,234,1825,0,0,3598,2273,7669,7186,2148
2018.12.28.07,992,316,231,249,1650,0,0,3438,2273,8130,8657,2258
2018.12.28.08,992,318,230,274,1539,1281,0,4634,2272,7887,8113,2343
2018.12.28.09,992,315,227,246,1561,5211,0,8552,2271,6540,5597,2055
2018.12.28.10,990,324,229,207,1679,7400,190,11019,2271,5000,3950,1894
2018.12.28.11,988,344,226,211,1840,7650,251,11510,2270,4588,3252,1611
2018.12.28.12,988,355,226,205,1765,7712,70,11321,2272,4093,3202,1571
2018.12.28.13,988,356,231,211,1503,7894,54,11237,2271,4043,2814,1539
2018.12.28.14,987,354,232,209,1502,7820,50,11154,2271,4053,2892,1590
2018.12.28.15,953,356,231,208,1420,7249,68,10485,2272,4244,3713,1691
2018.12.28.16,954,356,229,229,1093,4408,81,7350,2273,5979,5931,1967
2018.12.28.17,955,358,225,292,1171,583,7,3591,2271,8406,8296,2792
2018.12.28.18,955,356,230,389,1127,0,0,3057,2270,9799,9582,3652
2018.12.28.19,956,367,231,396,906,0,0,2856,2270,9990,9651,4009
2018.12.28.20,955,368,231,393,931,0,0,2878,2271,9544,10196,3526
2018.12.28.21,955,367,230,365,888,0,0,2805,2270,9350,10057,3362
2018.12.28.22,955,368,232,298,966,0,0,2819,2268,9103,9809,2808
2018.12.28.23,955,364,229,214,900,0,0,2662,2269,8656,9315,2305
2018.12.28.24,955,359,232,201,873,0,0,2620,2269,8075,8613,2039
