Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.09.12.01,979,329,228,402,894,0,0,2832,2263,8527,7869,3021
2019.09.12.02,979,328,222,401,942,0,0,2872,2262,7533,7822,2867
2019.09.12.03,981,331,224,390,990,0,0,1935,2261,8159,7527,2641
2019.09.12.04,982,331,224,390,1026,0,0,2953,2261,7138,7447,2339
2019.09.12.05,983,332,223,389,891,0,0,2818,2262,7282,7377,2630
2019.09.12.06,982,342,224,407,729,0,0,2684,2262,7722,7798,3054
2019.09.12.07,982,353,221,433,705,104,0,2798,2263,8155,9165,3159
2019.09.12.08,980,355,227,428,645,2797,90,5522,2264,7900,8213,2667
2019.09.12.09,978,355,227,417,688,7356,325,10346,2265,6150,6392,2303
2019.09.12.10,976,355,217,395,928,9409,459,12739,2263,5728,4749,2356
2019.09.12.11,974,350,216,394,1017,10109,482,13542,2261,5933,4388,2347
2019.09.12.12,974,354,215,422,873,10393,488,13719,2258,6326,4647,2421
2019.09.12.13,972,352,220,428,796,10355,535,13658,2256,6941,5449,2343
2019.09.12.14,969,354,225,436,604,10334,544,13466,2255,8756,5495,2727
2019.09.12.15,968,350,226,435,430,10042,543,12994,2253,10912,5636,3100
2019.09.12.16,969,353,227,444,319,9859,536,12707,2251,12153,6383,3344
2019.09.12.17,968,359,224,468,232,8876,496,11623,2251,13743,7025,3869
2019.09.12.18,968,362,222,486,229,5887,391,8545,2252,15804,8826,3893
2019.09.12.19,968,363,223,489,267,1288,92,3690,2253,17860,10470,4340
2019.09.12.20,970,362,227,488,409,0,0,2456,2250,17706,10955,4326
2019.09.12.21,972,361,229,488,562,0,0,2612,2253,15846,11407,4043
2019.09.12.22,974,357,228,453,724,0,0,2736,2254,14108,10714,3831
2019.09.12.23,975,341,228,437,855,0,0,2836,2255,12555,9430,3439
2019.09.12.24,975,332,228,406,692,0,0,2633,2255,10846,8972,3052
