Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.07.02.01,984,344,219,370,4079,0,0,5996,2259,6119,7294,2614
2018.07.02.02,985,343,219,359,3934,0,0,5840,2259,5205,7138,2579
2018.07.02.03,987,343,219,362,3825,0,0,4749,2259,6008,6970,2259
2018.07.02.04,988,343,218,361,3862,0,0,5772,2259,4711,6948,2237
2018.07.02.05,991,347,218,362,3737,0,0,5655,2261,4665,7377,2339
2018.07.02.06,991,351,217,359,3220,0,0,5138,2263,5611,7711,2740
2018.07.02.07,991,365,217,359,2736,1291,16,5975,2263,6472,7278,2833
2018.07.02.08,987,365,217,361,2089,4945,165,9129,2264,5269,6949,2629
2018.07.02.09,984,363,214,358,1803,7710,356,11788,2265,4610,6074,2313
2018.07.02.10,981,365,211,385,1650,8878,406,12876,2265,4597,5656,2314
2018.07.02.11,976,364,210,394,1441,9519,558,13462,2267,4695,5492,2607
2018.07.02.12,956,354,210,383,1418,9860,636,13817,2263,5440,5183,2588
2018.07.02.13,945,353,211,396,1777,9942,629,14253,2259,5949,4911,2609
2018.07.02.14,943,361,211,396,2229,9913,616,14669,2259,6591,4873,2636
2018.07.02.15,943,364,211,397,2582,9766,615,14878,2260,7606,4712,2650
2018.07.02.16,942,367,201,399,3037,9356,610,14912,2262,8565,4838,2780
2018.07.02.17,942,368,208,494,3522,8647,584,14765,2263,9364,4734,3220
2018.07.02.18,943,365,212,600,3858,7333,535,13846,2264,10261,5031,3709
2018.07.02.19,964,366,213,608,3982,4476,374,10983,2259,12072,5692,4167
2018.07.02.20,972,369,213,651,4036,1015,101,7357,2256,13180,7076,4676
2018.07.02.21,979,364,213,594,3997,0,0,6147,2260,13095,8002,4496
2018.07.02.22,984,367,212,582,4254,0,0,6399,2262,10696,9804,3767
2018.07.02.23,986,351,205,503,4466,0,0,6511,2258,9540,8740,2989
2018.07.02.24,990,346,202,452,4423,0,0,6413,2256,7528,8185,2928
