Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.12.23.01,672,330,234,232,988,0,0,2416,2254,8461,6042,2301
2019.12.23.02,672,330,235,232,959,0,0,2386,2255,8180,5753,2085
2019.12.23.03,672,332,235,233,703,0,0,2133,2255,8237,5658,1984
2019.12.23.04,672,331,234,234,770,0,0,2199,2254,8829,5390,1727
2019.12.23.05,664,334,234,248,1119,0,0,2557,2256,9173,5177,1848
2019.12.23.06,664,338,234,318,1256,0,0,2768,2258,9376,5801,2113
2019.12.23.07,636,353,234,321,1238,0,0,2743,2258,9401,7006,2603
2019.12.23.08,655,353,234,309,1263,71,0,2885,2258,9815,7682,2939
2019.12.23.09,660,356,233,275,1320,526,0,3370,2258,10205,7976,2846
2019.12.23.10,660,353,230,271,895,1194,0,3605,2259,10252,8170,2710
2019.12.23.11,661,349,232,256,627,1500,0,3625,2258,10586,7725,2581
2019.12.23.12,661,342,233,260,674,1698,0,3867,2258,10230,7760,2217
2019.12.23.13,659,339,233,269,773,1566,0,3839,2260,10108,7951,1767
2019.12.23.14,658,341,233,272,727,1315,0,3546,2257,10126,8084,1652
2019.12.23.15,658,343,233,270,342,893,0,2738,2256,10635,8186,1906
2019.12.23.16,660,345,234,283,228,546,0,2295,2257,11122,8024,2355
2019.12.23.17,668,351,233,332,304,78,0,1966,2258,11087,8385,3465
2019.12.23.18,671,365,233,399,322,0,0,1964,2258,11702,9367,3916
2019.12.23.19,671,362,232,425,510,0,0,2178,2257,11617,9350,3868
2019.12.23.20,671,363,233,424,741,0,0,2405,2257,11612,9124,3479
2019.12.23.21,671,361,230,386,878,0,0,2486,2259,11469,8596,3440
2019.12.23.22,670,360,226,377,844,0,0,2436,2259,11136,8221,3239
2019.12.23.23,671,347,232,357,838,0,0,2402,2258,10473,7719,2823
2019.12.23.24,664,344,233,341,901,0,0,2440,2258,9642,7340,2142
