Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.06.25.01,924,313,234,158,3945,0,0,5530,2263,7524,8825,878
2021.06.25.02,925,315,235,117,4037,0,0,5591,2262,6171,9017,864
2021.06.25.03,926,318,236,120,4037,0,0,5593,2260,5415,9009,852
2021.06.25.04,927,316,236,124,3840,0,0,5419,2260,5744,9229,562
2021.06.25.05,926,318,236,153,3545,0,0,5149,2260,5900,9175,651
2021.06.25.06,925,326,236,153,3404,4,0,5038,2260,6549,8984,616
2021.06.25.07,925,340,234,158,3164,2294,43,6946,2262,6918,7656,629
2021.06.25.08,922,340,234,111,2834,7168,244,11647,2263,6721,5037,216
2021.06.25.09,918,340,232,107,2710,9914,334,14481,2264,6576,3461,25
2021.06.25.10,939,340,231,143,2485,10895,369,15369,2267,6370,2441,17
2021.06.25.11,944,335,229,165,2299,11538,371,15868,2267,6356,1822,-17
2021.06.25.12,941,333,228,169,2144,11966,376,16147,2267,6926,1404,-119
2021.06.25.13,941,335,232,169,2041,12105,374,16194,2266,7349,1500,35
2021.06.25.14,939,333,232,174,2230,12223,204,16320,2266,7498,1697,322
2021.06.25.15,937,334,232,176,2747,12166,161,16731,2266,8012,1507,659
2021.06.25.16,935,340,233,176,3383,11824,275,17149,2265,8058,1797,1098
2021.06.25.17,933,345,233,185,4232,10932,175,17060,2264,8819,2383,1328
2021.06.25.18,934,344,234,224,4687,9732,106,16352,2263,9757,3136,1803
2021.06.25.19,935,344,235,244,4841,6329,137,13286,2264,11941,4027,2475
2021.06.25.20,937,343,235,260,4984,1552,33,8535,2265,13616,5878,3242
2021.06.25.21,941,343,235,223,5085,0,0,6831,2265,14140,6681,2986
2021.06.25.22,945,342,235,213,4936,0,0,6651,2265,13206,7425,2426
2021.06.25.23,947,322,235,211,4763,0,0,6449,2265,11336,8772,1443
2021.06.25.24,948,314,235,201,4583,0,0,6244,2264,9314,8779,1340
