Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.05.17.01,890,280,214,525,3645,0,0,5554,2275,2748,7040,3981
2019.05.17.02,890,286,215,525,3867,0,0,5783,2276,2042,6770,4006
2019.05.17.03,889,290,215,487,3846,0,0,4838,2277,2839,6512,3955
2019.05.17.04,889,291,215,486,3531,0,0,5412,2277,1876,6742,3975
2019.05.17.05,889,293,215,525,3536,0,0,5458,2275,1843,6607,4116
2019.05.17.06,889,299,215,485,3592,0,0,5480,2274,2551,6473,4494
2019.05.17.07,890,319,215,547,3764,1211,0,6946,2275,2506,6506,4414
2019.05.17.08,889,320,217,522,3742,3916,4,9610,2276,2455,5408,3713
2019.05.17.09,889,315,213,510,3746,6290,108,12071,2276,2243,3474,3427
2019.05.17.10,888,310,211,510,3884,7099,268,13170,2278,2121,2645,3313
2019.05.17.11,886,308,213,469,3874,7744,332,13826,2278,1845,2214,3166
2019.05.17.12,886,305,213,448,3792,7934,293,13871,2276,1646,2018,3078
2019.05.17.13,885,306,214,446,4036,8059,204,14150,2275,1531,1538,3023
2019.05.17.14,885,305,215,466,4124,7528,251,13774,2277,1524,1497,3047
2019.05.17.15,830,305,215,461,4045,6757,322,12935,2277,1564,2010,3078
2019.05.17.16,893,312,215,462,4158,6599,353,12992,2278,1566,1985,3080
2019.05.17.17,889,317,216,459,4403,6099,434,12817,2279,2193,1904,3313
2019.05.17.18,786,314,215,463,4433,5108,434,11753,2279,3064,2779,3538
2019.05.17.19,920,316,216,563,4374,3514,282,10185,2279,3235,4584,3630
2019.05.17.20,919,318,217,607,4509,453,23,7046,2277,3653,7015,4550
2019.05.17.21,920,322,219,620,4278,0,0,6359,2276,4295,7630,5059
2019.05.17.22,920,327,218,570,4201,0,0,6236,2276,3797,7855,5002
2019.05.17.23,921,325,218,526,4175,0,0,6165,2278,3368,7008,4814
2019.05.17.24,921,324,218,489,4353,0,0,6305,2279,3109,5803,4515
