Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.11.12.01,591,329,235,246,44,0,0,1408,1113,9616,6871,1563
2019.11.12.02,591,331,234,260,54,0,0,1432,1113,9053,6728,1536
2019.11.12.03,591,336,235,243,53,0,0,1420,1112,8905,6486,1479
2019.11.12.04,591,332,235,256,49,0,0,1423,1112,8952,6281,1521
2019.11.12.05,591,338,234,264,94,0,0,1480,1113,9098,6503,1652
2019.11.12.06,582,341,233,259,150,0,0,1524,1113,9391,7126,2041
2019.11.12.07,582,344,232,273,196,351,0,1978,1113,9891,7854,2203
2019.11.12.08,582,344,229,258,296,3654,140,5503,1113,8746,6881,1644
2019.11.12.09,581,345,229,240,376,7050,376,9197,1114,7681,5196,718
2019.11.12.10,580,342,225,240,438,7529,436,9791,1114,7662,5066,237
2019.11.12.11,578,338,228,242,491,7508,412,9798,1114,7360,5289,229
2019.11.12.12,578,342,228,239,577,7670,412,10046,1113,7287,5279,290
2019.11.12.13,576,342,228,235,676,7602,393,10052,1112,7846,5217,269
2019.11.12.14,575,346,227,233,717,7665,379,10143,1111,8438,5326,286
2019.11.12.15,575,345,233,234,808,6828,320,9342,1111,8784,5524,925
2019.11.12.16,576,347,233,233,824,4052,192,6456,1111,10113,6480,2012
2019.11.12.17,579,350,228,279,797,505,0,2739,1110,11875,8525,2731
2019.11.12.18,581,349,235,299,766,0,0,2185,1110,13158,9034,2821
2019.11.12.19,582,348,236,300,735,0,0,2070,1111,12351,9392,2954
2019.11.12.20,583,349,236,294,730,0,0,2123,1111,11790,9154,2909
2019.11.12.21,583,347,237,271,737,0,0,2135,1111,11306,8926,2632
2019.11.12.22,582,345,232,246,754,0,0,2119,1114,10424,9030,2189
2019.11.12.23,583,341,233,245,760,0,0,2122,1114,9717,8204,2039
2019.11.12.24,582,336,235,226,770,0,0,2108,1113,9080,7939,1563
